Symbol,ShortName,Sector,Industry,MarketCap,AveragePrice,PE_Ratio,DividendYield,Beta,Revenue,ProfitMargins,EBITDA,ForwardEps,TrailingEps,SharesOutstanding
UNITDCR.BO,UNITED CREDIT LTD.,,,0.0,14.608459725167588,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAJTUBE.BO,RAJASTHAN TUBE MANUFACTURING C,,,0.0,18.79706403093423,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUGALDAM.BO,SUGAL & DAMANI SHARE BROKERS L,,,0.0,13.044849948774772,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
EXPOGAS.BO,EXPO GAS CONTAINERS LTD.,,,0.0,8.501295536539333,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IMPEXFERRO.BO,IMPEX FERRO TECH LTD.,Basic Materials,Other Industrial Metals & Mining,271400882.969824,3.0864999951078342,inf,0.0,0.151,63743000,-0.04077,0,0.0,-0.03,87931600
USHDI.BO,USHDEV INTERNATIONAL LTD.,,,0.0,1.3578994305682008,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SRMCL.BO,SRI RAMAKRISHNA MILLS (COIMBAT,,,0.0,20.616812669641103,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GANGOTRI.NS,GANGOTRI TEXTILE,Consumer Cyclical,Textile Manufacturing,29371655.966866754,0.9005677201887117,inf,0.0,-0.062,0,0.0,0,0.0,-0.26,32614600
ADARSHPL.BO,ADARSH PLANT PROTECT LTD.,,,0.0,12.284882392906505,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SOUTLAT.BO,SOUTHERN LATEX LTD.,,,0.0,13.880738035605772,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INFRONICS.BO,INFRONICS SYSTEMS LTD,,,0.0,19.715320371750014,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KAUSHALYA.BO,KAUSHALYA INFRASTRUCTURE DEVEL,Industrials,Engineering & Construction,120185352.10897873,347.0495807435584,inf,0.0,-0.035,3979000,40.89042,0,0.0,473.03,346306
BLOOM.BO,BLOOM DEKOR LTD.,,,0.0,11.20845902807231,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CJGEL.BO,C.J.GELATINE PRODUCTS LTD.,,,0.0,17.718419758581845,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AXELPOLY.BO,AXEL POLYMERS LTD.,,,0.0,30.962406852836548,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JAINSTUDIO.BO,,Communication Services,Broadcasting,68521846.71982658,2.396312838387064,inf,0.0,1.191,-363000,0.0,0,0.0,-0.36,28594700
PADMAIND.BO,Padmanabh Industries Ltd,,,0.0,12.185259355138534,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ZMULTIPU.BO,MULTIPURPOSE TRADING & AGENCIE,,,0.0,9.558921300775136,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MKTCREAT.BO,MARKET CREATORS LTD.,,,0.0,7.045587976290168,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GUJARATPOLY.BO,Gujarat Poly Electronics Limit,,,0.0,28.760380544932747,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AMITINT.BO,AMIT INTERNATIONAL LTD.,,,0.0,4.070000171661377,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
OLPCL.BO,OLYMPIC CARDS LTD.,,,0.0,3.9668314541951184,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ROYALCU.BO,ROYAL CUSHION VINYL PRODUCTS L,,,0.0,10.880291739970783,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TRIMURTHI.BO,Trimurthi Limited,,,0.0,7.16427413525856,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CANDC.BO,,Industrials,Engineering & Construction,91426633.6427731,3.5930656601719417,inf,0.0,1.178,11001902080,-0.027520001,0,0.0,-4.63,25445300
SAMPRE.BO,SAMPRE NUTRITIONS LTD.,,,0.0,48.27239675521851,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNITINT.BO,UNITECH INTERNATIONAL LTD.,,,0.0,6.032906883062139,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RICHUNV.BO,RICH UNIVERSE NETWORK LTD.,,,0.0,7.384155843165014,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PVVINFRA.BO,PVV Infra Limited,,,0.0,13.837601288790834,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CRANESSOFT.BO,CRANES SOFTWARE INTERNATIONAL,,,0.0,2.3807611317769717,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RCCL.BO,Rajasthan Cylinders & Containe,,,0.0,23.960332245262553,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TUNITEX.BO,TUNI TEXTILE MILLS LTD.,,,0.0,1.3671961079564434,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MILESTONE.BO,MILESTONE GLOBAL LTD.,,,0.0,14.712830553573026,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VINTAGES.BO,VINTAGE SECURITIES LTD.,,,0.0,11.091484200538703,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
YASHRAJC.BO,YASHRAJ CONTAINEURS LTD.,,,0.0,6.761532849832366,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SBRANDS.BO,Sanghvi Brands Limited,,,0.0,15.717876821321646,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VALLABHSQ.BO,VALLABH STEELS LTD.,,,0.0,11.134598591611914,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HASTIFIN.BO,HASTI FINANCE LTD.,,,0.0,5.4275405662400384,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HEMORGANIC.BO,HEMO ORGANIC LIMITED,,,0.0,15.714680193696427,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ASIAPAK.BO,ASIA PACK LTD.,,,0.0,23.737347977971606,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHARPINV.BO,SHARP INVESTMENTS LTD,,,0.0,0.9934927053037107,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VASINFRA.BO,VAS INFRASTRUCTURE LTD.,,,0.0,4.498598037411367,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUJALA.BO,Sujala Trading & Holding Ltd.,,,0.0,16.537497655802014,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BERYLSE.BO,BERYL SECURITIES LTD.,,,0.0,11.580429845192716,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHANTAI.BO,Shantai Industries Limited,,,0.0,33.74759134198241,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SURYVANSP.BO,SURYAVANSHI SPINNING MILLS LTD,,,0.0,16.465515022633625,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
YURANUS.BO,YURANUS INFRASTRUCTURE LTD,,,0.0,16.91666669605809,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SOUTHMG.BO,SOUTHERN MAGNESIUM & CHEMICALS,,,0.0,54.00934303822019,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STLSTRINF.BO,STEEL STRIPS INFRASTRUCTURES L,,,0.0,18.858848328524648,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAMAVISION.BO,RAMA VISION LTD.,,,0.0,23.864457057206327,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MOHITIND.BO,MOHIT INDUSTRIES LTD.,Consumer Cyclical,Textile Manufacturing,176810775.01496217,12.488753391461984,inf,0.0,0.377,1504807936,-0.01802,0,0.0,-1.93,14157600
DNAMEDIA.BO,Diligent Media Corporation Lim,Communication Services,Publishing,264732713.19518885,2.2490630475005,inf,0.0,0.22,107607000,8.09442,0,0.0,9.39,117708000
SAMTEX.BO,SAMTEX FASHIONS LTD.,,,0.0,1.857884923198428,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KIDUJA.BO,KIDUJA INDIA LTD.,,,0.0,79.09562033864414,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KKFIN.BO,K K Fincorp Limited,,,0.0,13.192987009302362,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PARSHWANA.BO,PARSHWANATH CORPORATION LTD.,,,0.0,27.598460281687387,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ACIIN.BO,ACI INFOCOM LTD.,,,0.0,0.9216288503386213,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ELEFLOR.BO,ELEGANT FLORICULTURE & AGROTEC,,,0.0,7.312765595590014,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PARKERAC.BO,PARKER AGROCHEM EXPORTS LTD.,,,0.0,10.755450143141179,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BKMINDST.BO,BKM INDUSTRIES LIMITED,Consumer Cyclical,Packaging & Containers,92084699.2460127,1.405143883266895,inf,0.0,1.387,6500000,0.0,0,0.0,-4.67,65534000
MASL.BO,MAX ALERT SYSTEMS LTD.,,,0.0,4.608702339588484,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GOWRALE.BO,GOWRA LEASING & FINANCE LTD.,,,0.0,20.795499413988367,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KEYCORP.BO,KEY CORP LTD.,,,0.0,37.48883303869486,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SANTETX.BO,SANRHEA TECHNICAL TEXTILES LTD,,,0.0,55.52052711802388,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHREEPAC.BO,SHREE PACETRONIX LTD.,,,0.0,69.64029198203353,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CSL.BO,Continental Securities Limited,,,0.0,4.671230143917245,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BKV.BO,BKV INDUSTRIES LTD.,,,0.0,6.676009730410982,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
OMNIAX.BO,OMNI AXS SOFTWARE LTD.,,,0.0,2.741492293273542,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MPL.BO,MPL PLASTICS LTD.,,,0.0,9.382153841937601,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STARLITE.BO,STARLITE COMPONENTS LTD.,,,0.0,4.34578606742321,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CONTCHM.BO,CONTINENTAL CHEMICALS LTD.,,,0.0,73.8917679612654,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAMAPETRO.BO,RAMA PETROCHEMICALS LTD.,,,0.0,5.039602258762756,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TECHIN.BO,TECHIN,Real Estate,Real Estate—Development,129326379.14238533,9.027389302134953,inf,0.0,-0.131,0,0.0,0,0.0,1.63,14326000
GLCL.BO,Globe Commercials Limited,,,0.0,13.348625337990532,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RADAAN.BO,RADAAN MEDIAWORKS (I) LTD.,Communication Services,Entertainment,80457478.81757586,1.4855105345600814,inf,0.0,0.712,154284000,-0.09661999,0,0.0,-0.27,54161500
SEVENHILL.BO,SEVEN HILL INDUSTRIES LIMITED,,,0.0,0.5080957000853081,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PRATIKSH.BO,PRATIKSHA CHEMICALS LTD.,,,0.0,15.780000003269079,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BERVINL.BO,BERVIN INVESTMENT & LEASING LT,,,0.0,23.90207291151348,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
QUINTEGRA.NS,QUINTEGRA SOLUTION,Technology,Information Technology Services,30408198.463912517,1.1340503197574576,inf,0.0,-0.134,0,0.0,0,0.0,-0.02,26813800
SILVOAK.BO,SILVER OAK (INDIA) LTD.,,,0.0,32.56359290883295,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNIROYAL.BO,UNIROYAL INDUSTRIES LTD.,,,0.0,12.092585093777995,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CHANDRIMA.BO,Chandrima Mercantiles limited,,,0.0,10.281701673178464,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NUTECGLOB.BO,NUTECH GLOBAL LTD.,,,0.0,21.979999542236328,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NCCBLUE.BO,NCC BLUE WATER PRODUCTS LTD.,,,0.0,6.070064968296459,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CINDHO.BO,CINDRELLA HOTELS LTD.,,,0.0,29.075417686456216,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TATIAGLOB.BO,TATIA GLOBAL VENNTURE LTD.,,,0.0,1.5487763379825765,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INTSTOIL.BO,INTER STATE OIL CARRIER LTD.,,,0.0,20.415891400805556,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PICTUREHS.BO,PICTUREHOUSE MEDIA LTD.,,,0.0,3.5926093990451125,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PANINDIAC.BO,PAN INDIA CORPORATION LTD.,,,0.0,1.7891491051745183,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RELICTEC.BO,RELIC TECHNOLOGIES LTD.,,,0.0,16.621281407658685,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AVAILFC.BO,AVAILABLE FINANCE LTD.,,,0.0,86.48227728572425,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ICSL.BO,Integrated Capital Services Lt,,,0.0,3.093403566018882,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TRANSFD.BO,TRANSGLOBE FOODS LTD.,,,0.0,98.12140189268214,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DYNAMICP.BO,DYNAMIC PORTFOLIO MANAGEMENT &,,,0.0,17.538880785402977,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GBFL.BO,Goenka Business & Finance Limi,,,0.0,5.501740898246225,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SIKOZY.BO,SIKOZY REALTORS LIMITED,,,0.0,0.9570988586694726,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IFINSER.BO,INTERACTIVE FINANCIAL SERVICES,,,0.0,13.852016205729743,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ESHAMEDIA.BO,ESHA MEDIA RESEARCH LIMITED,,,0.0,5.089991890891045,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JAIPAN.BO,JAIPAN INDUSTRIES LTD.,,,0.0,19.456817803402178,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MYSTICELE.BO,Mystic Electronics Limited,,,0.0,4.133492716417513,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ALFL.BO,Abhinav Leasing & Finance Limi,,,0.0,1.670364960315067,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAHACORP.BO,MAHARASHTRA CORPORATION LTD.,,,0.0,0.8294868999231769,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
OCTAVE.BO,PERFECT-OCTAVE MEDIA PROJECTS,,,0.0,2.0291970794701712,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PRIYALT.BO,PRIYA LTD.,,,0.0,14.620940026046778,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DECOMIC.BO,DECO-MICA LTD.,,,0.0,34.92693437064264,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ADITYA.BO,ADITYA ISPAT LTD.,,,0.0,7.879261953503933,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MTPL.BO,MARG TECHNO PROJECTS LIMITED,,,0.0,12.217415135539696,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HOWARHO.BO,HOWARD HOTELS LTD.,,,0.0,8.758905110471343,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MEGRISOFT.BO,Megri Soft Limited,,,0.0,76.98028377121479,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PREMSYN.BO,PREMIER SYNTHETICS LTD.,,,0.0,16.365247363978444,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JDORGOCHEM.BO,JD ORGOCHEM LTD.,,,0.0,4.7478264353667825,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LORDSHOTL.BO,LORDS ISHWAR HOTELS LIMITED,,,0.0,7.608403564851906,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NDASEC.BO,NDA SECURITIES LTD.,,,0.0,15.909407978800381,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
EPIC.BO,EPIC ENERGY LTD.,,,0.0,6.679448503454043,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BNRUDY.BO,BNR UDYOG LTD.,,,0.0,27.36229334542199,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JLL.BO,JINDAL LEASEFIN LIMITED,,,0.0,23.760600170853266,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAGHUTOB.BO,RAGHUNATH TOBACCO CO.LTD.,,,0.0,9.955032440406576,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ALPSINDUS.BO,ALPS INDUSTRIES LTD.,Consumer Cyclical,Textile Manufacturing,82483813.91493815,2.108799995779991,inf,0.0,1.476,54670000,0.0,0,0.0,-15.43,39114100
PHOTOQUP.BO,PHOTOQUIP INDIA LTD.,,,0.0,15.866256083236522,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SEASONST.BO,SEASONS TEXTILES LTD.,,,0.0,9.641581509041767,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
COMCL.BO,COMFORT COMMOTRADE LTD.,,,0.0,11.294469630476916,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STEP2COR.BO,STEP TWO CORPORATION LTD.,,,0.0,12.673317085507433,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ESARIND.BO,ESAAR (INDIA) LTD.,,,0.0,3.9039352253381057,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNITEDINT.BO,UNITED INTERACTIVE LTD.,,,0.0,30.935977296914302,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KAVVERITEL.BO,KAVVERI TELECOM PRODUCTS LTD.,Technology,Communication Equipment,177331495.81240618,8.811809395228961,inf,0.0,0.416,12023000,26.89978,0,0.0,16.07,20124300
GOLECHA.BO,GOLECHHA GLOBAL FINANCE LTD.,,,0.0,12.696690993684149,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STCORP.BO,S&T CORPORATION LTD.,,,0.0,18.544145864644353,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MEHIF.BO,MEHTA INTEGRATED FINANCE LTD.,,,0.0,10.808053515543323,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PNTKYOR.BO,PENTOKEY ORGANY (INDIA) LTD.,,,0.0,23.4725547722463,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
FRANKLININD.BO,Franklin Industries Limited,,,0.0,1.7473154948285607,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SEATV.BO,SEA TV NETWORK LTD.,,,0.0,3.83711275924828,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PECOS.BO,PECOS Hotels And Pubs Limited,,,0.0,57.9825938504011,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAYUKH.BO,Mayukh Dealtrade Limited,,,0.0,12.015178292844825,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KLGCAP.BO,KLG CAPITAL SERVICES LTD.,,,0.0,9.221450522034829,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SOUTHERNIN.BO,Southern Infosys Limited,,,0.0,14.573435947612966,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VANDANA.BO,VANDANA KNITWEAR LTD.,,,0.0,1.301499186618015,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VINTRON.BO,VINTRON INFORMATICS LTD.,,,0.0,3.4984035604245465,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BHAGWOX.BO,BHAGWATI OXYGEN LTD.,,,0.0,31.171215571692542,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CYBERMEDIA.BO,CYBER MEDIA (INDIA) LTD.,Communication Services,Publishing,268300986.82552508,17.12501192462757,inf,0.0,-0.197,991262016,0.021659998,0,0.0,1.37,15667200
WILLIMFI.BO,WILLIAMSON FINANCIAL SERVICES,,,0.0,6.352506065987419,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNJHAFOR.BO,UNJHA FORMULATIONS LTD.,,,0.0,10.645789470363725,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BACPHAR.BO,BACIL PHARMA LTD.,,,0.0,5.711888171189028,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SEL.BO,SANATHNAGAR ENTERPRISES LIMITE,,,0.0,18.328322554330192,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GSBFIN.BO,GSB FINANCE LTD.,,,0.0,9.27917340547571,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DEVINE.BO,DEVINE IMPEX LTD.,,,0.0,5.250648296053251,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MATHEWE.BO,MATHEW EASOW RESEARCH SECURITI,,,0.0,8.009829634104138,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SANTOSHF.BO,SANTOSH FINE-FAB LTD.,,,0.0,13.072913954010257,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KACHCHH.BO,KACHCHH MINERALS LTD.,,,0.0,14.838223850156655,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TRANSFRE.BO,TRANS-FREIGHT CONTAINERS LTD.,,,0.0,13.752374368703153,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INFORTEC.BO,INFORMED TECHNOLOGIES INDIA LT,,,0.0,35.383836187005336,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KZLFIN.BO,K.Z.LEASING & FINANCE LTD.,,,0.0,14.976604553250478,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JINDCAP.BO,JINDAL CAPITAL LTD.,,,0.0,17.62762559812691,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MILLENNIUM.BO,Millennium Online Solutions (I,,,0.0,1.5042741328647053,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STRLGUA.BO,STERLING GUARANTY & FINANCE LT,,,0.0,8.9659821286604,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SLSTLQ.BO,SRI LAKSHMI SARASWATHI TEXTILE,,,0.0,28.099553993825303,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAHALXSE.BO,MAHALAXMI SEAMLESS LTD.,,,0.0,7.653649593308411,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KANDAGIRI.BO,KANDAGIRI SPINNING MILLS LTD.,,,0.0,14.181612674382363,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BERLDRG.BO,BERYL DRUGS LTD.,,,0.0,11.4217894789661,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LONTE.BO,LONGVIEW TEA COMPANY LTD.,,,0.0,19.718914120858066,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ORGCOAT.BO,ORGANIC COATINGS LTD.,,,0.0,6.449918901446575,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NEELKAN.BO,NEELKANTH ROCKMINERALS LTD.,,,0.0,9.570470000008903,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDRANIB.BO,INDRAYANI BIOTECH LTD.,,,0.0,32.86580696747927,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
FRUTION.BO,FRUITION VENTURE LTD,,,0.0,20.132627785350863,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JIKIND.BO,,Consumer Cyclical,"Furnishings, Fixtures & Appliances",41064257.67088896,0.5653041350048728,inf,0.0,0.571,5598000,-0.20882,0,0.0,-0.03,72641000
SYMBIOX.BO,Symbiox Investment & Trading C,,,0.0,2.4311578979979642,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAJVIR.NS,RAJVIR INDUSTRIES,Consumer Cyclical,Textile Manufacturing,37388582.01258947,9.359172039217762,inf,0.0,0.158,180138000,-2.12832,0,0.0,-84.49,3994860
PROMACT.BO,PROMACT IMPEX LIMITED,,,0.0,4.901565283367717,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
FUTURSEC.BO,FUTURISTIC SECURITIES LTD.,,,0.0,13.730737418371042,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
OONE.BO,OBJECTONE INFORMATION SYSTEMS,,,0.0,8.727082656017192,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DHENUBUILD.BO,DHENU BUILDCON INFRA LTD.,,,0.0,1.8206569308782146,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IYKOTHITE.BO,IYKOT HITECH TOOLROOM LTD.,,,0.0,12.800968748021436,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TAAZAINT.BO,Taaza International Ltd,,,0.0,13.896042134639991,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MARGOFIN.BO,MARGO FINANCE LIMITED,,,0.0,20.47780389067033,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IISL.BO,ISHAAN INFRASTRUCTURE AND SHEL,,,0.0,6.465578951430224,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ADCON.BO,Adcon Capital Services Limited,,,0.0,0.9081873215511381,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NAGTECH.BO,NAGARJUNA AGRI TECH LTD.,,,0.0,5.587106973657345,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ALCHCORP.BO,ALCHEMIST CORPORATION LTD.,,,0.0,11.575640176451573,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HITTCO.BO,HITTCO TOOLS LTD.,,,0.0,8.162514158312325,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SITAENT.BO,SITA ENTERPRISES LTD.,,,0.0,17.21687756528336,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GRATEXI.BO,GRATEX INDUSTRIES LTD.,,,0.0,14.060316301610348,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AFEL.BO,A.F. ENTERPRISES LTD,,,0.0,22.684076201297476,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GOPAIST.BO,GOPAL IRON & STEELS CO.(GUJARA,,,0.0,6.565312225839904,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SURFI.BO,SURYO FOODS & INDUSTRIES LTD.,,,0.0,9.586142622284603,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAMGOPOLY.BO,RAMGOPAL POLYTEX LTD.,,,0.0,4.710559157488605,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KBSINDIA.BO,KBS INDIA LIMITED,,,0.0,3.5034103839501847,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INTRGLB.BO,INTER GLOBE FINANCE LTD.,,,0.0,17.168742877143433,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ANNAINFRA.BO,ANNA INFRASTRUCTURES LTD.,,,0.0,10.162392545113791,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ARISE.BO,ARIHANTS SECURITIES LTD.,,,0.0,9.982554743953187,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDRENEW.BO,IND Renewable Energy Ltd,,,0.0,10.951437375920325,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CATVISION.BO,CATVISION  LIMITED,,,0.0,10.815842793864988,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CHEMOPH.BO,CHEMO PHARMA LABORATORIES LTD.,,,0.0,28.290413304704515,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
